0.25;-0.97;0.13;-1.16;-0.49;6.71;39.84;48.34;37.90
0.25;-0.97;0.12;-1.46;-0.85;6.59;39.87;48.72;38.67
0.25;-0.97;0.12;-2.08;0.49;7.32;40.50;47.99;37.95
0.26;-0.97;0.12;-2.32;1.28;7.93;39.95;48.17;37.82
0.27;-0.97;0.12;-2.38;2.01;8.48;40.09;47.69;38.82
0.28;-0.97;0.12;-2.38;1.22;8.00;40.25;47.52;38.78
0.28;-0.97;0.12;-2.14;0.67;7.57;40.12;47.63;38.42
0.28;-0.96;0.12;-2.44;0.67;7.14;40.70;47.60;37.88
0.28;-0.96;0.12;-2.26;1.22;6.77;40.30;47.56;38.68
0.29;-0.97;0.12;-2.69;1.22;6.41;40.43;47.91;38.06
0.28;-0.96;0.13;-2.44;0.92;5.55;40.76;47.19;38.99
0.29;-0.96;0.13;-2.08;0.67;5.62;41.27;47.45;38.20
0.29;-0.96;0.12;-1.59;0.31;4.64;40.38;47.25;39.16
0.29;-0.96;0.12;-1.95;0.06;4.27;40.84;46.79;38.93
0.29;-0.96;0.12;-2.26;0.43;4.46;40.93;47.22;38.12
0.29;-0.96;0.12;-2.50;0.31;3.54;40.73;47.35;38.79
0.29;-0.97;0.13;-2.01;-0.43;3.85;40.53;47.11;39.88
0.29;-0.96;0.13;-1.46;-1.22;3.91;41.53;47.20;38.22
0.30;-0.96;0.12;-0.79;-2.26;3.48;40.92;46.95;38.81
0.29;-0.96;0.12;-0.18;-3.36;3.05;40.67;46.80;39.88
0.31;-0.97;0.11;-0.06;-4.76;1.65;40.80;47.46;39.04
0.26;-0.95;0.16;-3.78;-26.61;9.34;40.27;47.39;38.18
0.35;-0.93;0.12;-0.18;-21.42;-11.72;39.28;47.42;39.07
0.12;-1.01;0.17;-2.87;-14.10;-7.32;38.51;48.25;37.79
0.24;-0.97;0.16;-0.24;-0.12;5.62;38.62;48.62;37.49
0.29;-0.96;0.11;0.06;-4.88;5.49;38.44;48.11;37.44
0.32;-0.97;0.12;-4.27;3.36;-8.48;37.94;47.81;37.73
0.25;-1.03;0.24;-6.90;3.42;-20.02;37.98;48.35;38.01
0.40;-1.22;0.15;-4.88;3.17;-30.15;37.77;49.05;37.79
0.41;-1.41;0.20;-5.31;8.06;-36.80;36.49;49.46;37.82
0.42;-1.05;0.26;-8.85;27.53;-38.15;35.02;50.33;37.44
0.21;-0.70;0.08;-17.46;19.29;-25.09;34.42;50.61;38.07
-0.23;-0.59;0.09;-17.09;39.49;-17.58;33.37;50.55;38.46
-0.57;-0.74;0.22;-1.28;17.64;-11.96;33.34;51.23;37.60
-0.25;-0.93;0.17;1.83;-21.67;3.60;33.76;51.12;38.40
0.05;-1.04;0.04;2.32;-29.42;6.65;32.85;51.03;38.13
-0.07;-0.92;0.40;0.00;-13.98;5.55;33.06;51.07;37.29
0.04;-0.97;0.10;1.95;-34.67;16.54;32.64;51.37;37.54
-0.11;-0.84;0.18;-0.92;-9.46;12.63;32.64;51.61;36.02
-0.07;-0.84;0.18;4.52;-9.09;12.15;33.18;51.77;35.14
-0.06;-0.76;0.06;4.39;-13.00;17.09;32.98;51.79;36.17
0.30;-1.15;-0.03;5.43;-3.30;31.31;34.34;51.26;36.38
0.26;-1.02;0.14;8.97;5.43;51.57;35.67;50.81;36.35
0.23;-1.47;0.73;-2.87;12.57;56.88;36.78;49.58;37.12
0.45;-0.87;0.02;8.91;-1.65;27.59;38.43;49.08;38.37
0.11;-0.94;-0.03;-7.08;-10.01;3.05;37.81;48.71;36.76
0.24;-0.99;0.29;-3.05;13.31;3.66;37.68;48.34;37.54
0.25;-1.03;0.15;4.09;-15.75;7.69;38.37;48.66;36.90
0.20;-0.98;0.10;-0.06;0.61;5.68;39.03;48.63;37.02
0.24;-0.97;0.14;-1.77;-0.73;0.73;38.70;49.22;36.99
0.21;-0.98;0.14;-1.16;-3.60;-0.55;38.04;49.04;37.61
0.21;-0.99;0.14;-2.44;-1.28;-2.38;38.05;49.05;37.33
0.36;-1.07;0.15;-3.23;-2.01;-13.37;37.59;49.50;38.01
0.32;-1.26;0.16;-5.62;-16.42;-25.57;36.78;50.01;37.15
0.37;-1.28;0.23;-7.08;-1.53;-23.80;35.90;49.65;36.79
0.37;-0.96;0.18;-8.24;8.61;-19.65;34.38;50.34;36.79
0.06;-0.69;0.11;-13.24;29.72;-13.55;34.33;49.76;36.80
-0.25;-0.69;0.28;-13.06;49.80;-11.66;34.38;50.39;36.96
-0.24;-0.85;0.21;-5.86;21.73;-6.90;34.80;50.54;37.55
-0.07;-0.99;0.04;-7.08;1.34;-0.37;34.24;50.17;37.96
0.09;-1.01;0.20;-5.92;6.35;1.46;34.19;50.21;37.87
