-1.16;-0.85;4.46;17.81;55.31;78.25;0.45;-0.91;-0.04
-0.18;0.06;4.58;17.13;55.29;78.60;0.44;-0.92;-0.02
2.14;1.77;2.69;17.43;54.55;77.21;0.43;-0.92;-0.04
6.41;2.20;0.06;17.52;54.58;78.49;0.50;-0.90;-0.04
12.76;0.37;-5.98;16.86;54.02;78.61;0.37;-0.94;-0.06
13.43;-0.55;-8.06;16.76;53.91;79.09;0.41;-0.93;-0.08
10.56;2.87;-3.05;16.42;53.65;79.36;0.36;-0.95;-0.14
8.06;-1.16;-1.10;15.59;53.10;78.92;0.37;-0.94;-0.15
2.50;-0.55;2.20;15.98;53.70;79.55;0.38;-0.94;-0.13
-3.91;-1.04;6.53;16.28;54.00;79.36;0.40;-0.93;-0.09
-5.37;-1.53;7.81;16.54;53.60;79.44;0.40;-0.93;-0.12
-5.68;-2.50;6.41;16.66;53.76;79.65;0.40;-0.93;-0.09
-3.60;-2.50;4.52;16.48;54.05;80.60;0.41;-0.92;-0.08
-0.92;-3.66;0.06;16.69;53.99;80.11;0.38;-0.95;-0.09
3.30;-8.97;-0.79;16.86;54.02;80.58;0.39;-0.93;-0.05
5.43;-5.13;-4.94;16.38;54.31;79.52;0.43;-0.91;-0.09
8.97;2.62;-11.35;16.08;54.22;79.86;0.37;-0.97;-0.11
10.62;6.04;-14.71;15.26;53.26;81.05;0.39;-1.00;-0.08
10.19;14.16;-17.03;14.48;53.65;81.70;0.55;-1.19;-0.12
12.21;9.83;-25.51;13.09;52.94;81.29;0.46;-1.35;0.04
10.93;16.66;-31.68;11.74;53.13;81.31;0.40;-1.07;-0.01
-8.61;24.41;-12.70;10.49;52.94;81.48;0.00;-0.65;-0.30
-35.58;30.52;6.41;8.69;54.14;80.40;-0.01;-0.54;-0.32
-3.23;13.31;-11.54;8.72;54.06;78.99;-0.17;-0.71;-0.29
8.91;-0.55;-24.48;7.71;54.41;80.02;-0.09;-0.84;-0.35
10.86;-2.08;-21.67;7.45;54.15;80.59;0.08;-1.00;-0.26
6.16;21.30;-9.22;6.43;53.43;80.69;-0.02;-0.97;-0.31
2.62;17.09;-4.15;5.59;52.87;80.82;0.23;-0.86;-0.18
-1.16;-1.10;3.48;5.86;52.73;80.30;0.30;-0.93;-0.10
-0.24;-0.55;3.36;5.60;53.23;79.87;-0.00;-0.93;-0.39
-8.61;-15.63;10.93;6.56;52.66;79.74;0.20;-1.20;0.02
-0.98;1.40;15.87;7.04;52.70;80.14;0.16;-1.09;-0.26
-5.86;-31.80;23.50;7.48;52.48;80.62;0.24;-0.98;-0.19
-12.82;8.24;30.27;8.53;53.25;80.79;0.25;-0.99;-0.16
-8.30;-2.81;23.80;8.86;53.10;80.92;0.17;-0.98;-0.10
-6.90;-7.14;22.28;9.83;53.19;80.26;0.28;-0.95;-0.15
-6.47;-10.50;23.38;10.19;53.69;78.94;0.27;-0.89;-0.10
2.56;-27.34;28.02;11.40;53.39;78.03;0.32;-1.16;-0.04
0.61;-22.58;19.78;12.88;54.05;79.81;0.26;-0.96;-0.11
-3.23;-16.85;16.11;13.06;54.52;79.13;0.33;-0.94;-0.10
-7.45;-11.72;16.48;13.66;55.38;79.74;0.34;-0.97;-0.11
-2.44;0.79;6.29;13.60;54.86;79.86;0.32;-0.97;-0.12
1.83;-2.99;2.08;13.82;54.99;79.04;0.34;-0.95;-0.09
2.69;0.06;-0.37;13.68;54.14;79.41;0.39;-0.91;-0.02
7.02;-1.34;-6.41;13.78;54.57;78.64;0.47;-1.00;0.01
7.20;15.20;-15.99;12.44;54.28;80.36;0.33;-1.39;0.02
21.61;-1.16;-37.84;10.91;53.50;80.68;0.48;-1.31;-0.13
13.92;-2.99;-31.25;10.30;53.70;81.91;0.32;-1.05;-0.17
-10.50;36.32;0.67;9.08;53.78;81.58;0.04;-0.84;0.04
-39.06;29.85;24.35;9.07;54.63;80.55;0.08;-0.56;-0.44
-20.51;-1.46;10.07;8.76;55.59;78.10;-0.02;-0.72;-0.39
0.43;16.05;-9.83;8.51;55.47;79.64;-0.08;-0.90;-0.18
3.23;19.23;-7.20;7.53;55.10;78.72;0.09;-0.93;-0.27
-0.73;13.49;1.65;7.68;55.13;78.20;0.03;-0.98;-0.31
-0.24;26.00;2.75;6.82;54.60;78.67;0.08;-0.97;-0.05
1.34;23.38;3.66;6.07;54.64;79.02;0.30;-0.88;-0.24
0.85;0.61;5.55;5.87;54.11;79.25;0.13;-0.86;-0.23
7.08;-10.13;4.64;6.71;53.30;79.81;0.37;-1.03;0.08
-2.20;16.78;26.55;7.48;53.88;79.38;0.27;-1.07;-0.14
12.33;-39.43;10.68;7.65;53.10;79.97;0.24;-1.03;-0.19
2.32;-22.40;15.56;8.85;52.67;79.81;0.18;-0.81;-0.17
-5.25;-23.25;27.34;10.25;53.08;80.83;0.77;-1.19;0.06
