0.53;-0.86;-0.07;-1.10;-1.16;4.58;51.15;39.01;49.13
0.54;-0.86;-0.08;-1.71;-1.04;4.15;51.72;39.55;47.64
0.53;-0.86;-0.07;-1.71;-0.98;4.09;50.92;39.65;49.15
0.53;-0.86;-0.07;-2.08;-0.92;3.97;51.01;39.27;47.90
0.53;-0.86;-0.07;-1.77;-1.22;3.54;51.38;39.25;48.10
0.53;-0.86;-0.07;-1.65;-0.92;3.54;51.34;39.54;47.30
0.53;-0.86;-0.07;-2.01;-0.79;3.66;50.93;39.04;47.12
0.53;-0.86;-0.07;-1.40;-0.98;3.54;50.85;39.18;48.12
0.53;-0.86;-0.07;-1.71;-1.10;3.72;51.07;39.27;47.78
0.53;-0.86;-0.07;-1.16;-1.28;3.97;50.95;39.20;47.50
0.53;-0.87;-0.07;-1.46;-0.85;3.72;50.34;39.37;48.17
0.53;-0.86;-0.07;-1.65;-0.73;4.03;50.72;39.50;47.52
0.54;-0.86;-0.07;-1.59;-0.85;3.85;50.88;39.81;47.41
0.53;-0.86;-0.07;-1.83;-0.67;3.54;51.28;39.62;48.18
0.51;-0.88;-0.06;-1.71;-0.79;3.30;50.90;39.40;48.72
0.51;-0.87;-0.06;-2.32;-1.16;2.87;51.51;39.71;48.55
0.54;-0.86;-0.08;-1.16;-2.08;0.92;50.63;39.36;48.00
0.52;-0.87;-0.07;-1.83;-1.53;1.10;51.04;39.16;46.74
0.53;-0.87;-0.07;-2.14;-3.05;-0.92;51.14;40.28;48.17
0.54;-0.87;-0.06;-4.46;-2.99;-4.03;50.82;40.10;46.92
0.54;-0.88;-0.05;-7.20;-2.44;-6.65;50.84;40.59;47.61
0.51;-0.90;-0.03;-11.17;1.95;-6.65;51.09;40.87;47.22
0.52;-0.92;-0.02;-9.58;-1.71;-8.61;50.70;41.64;46.20
0.55;-0.97;-0.03;-8.12;-2.26;-10.13;49.94;41.55;46.59
0.56;-1.00;-0.06;-5.74;1.65;-12.57;49.74;42.24;46.25
0.67;-1.01;-0.00;-4.39;3.85;-13.61;50.01;41.97;46.06
0.62;-1.00;-0.04;-7.20;-12.45;-12.82;49.91;41.82;46.55
0.49;-0.86;0.00;-20.94;14.22;-8.06;49.63;41.43;46.20
0.24;-0.87;0.08;-20.08;28.50;-7.81;49.29;41.20;46.02
0.09;-0.78;0.11;-13.79;19.65;-0.98;50.02;41.27;47.17
0.03;-0.76;-0.06;-4.15;1.34;1.28;49.60;41.49;47.60
0.07;-0.83;-0.11;-0.49;-7.87;5.19;48.90;41.71;45.96
0.24;-0.73;-0.01;-8.91;20.08;6.90;49.15;42.09;46.44
0.63;-0.77;-0.09;5.07;-10.13;8.42;49.33;42.87;46.03
0.55;-0.97;0.06;12.39;-18.31;6.04;49.06;42.74;46.25
0.43;-1.00;0.13;6.47;9.16;15.75;47.85;43.49;46.08
0.47;-0.83;-0.03;18.07;-11.17;10.62;48.90;43.60;45.76
0.45;-1.05;0.03;3.30;4.58;17.64;48.84;43.37;47.20
0.56;-0.84;0.04;-1.10;13.12;20.75;48.68;43.03;48.60
0.47;-1.04;-0.13;16.36;-21.85;25.02;48.97;42.66;46.51
0.53;-0.97;0.03;-2.32;16.42;25.63;50.12;42.63;47.00
0.50;-0.87;-0.06;-0.43;-0.73;21.42;50.10;41.88;47.63
0.38;-0.97;-0.03;-5.13;-13.24;14.22;50.49;40.86;47.67
0.60;-0.87;-0.05;28.02;-36.80;12.33;50.71;39.83;45.15
0.54;-0.84;-0.10;40.59;-58.11;19.53;50.28;40.60;45.52
0.54;-0.79;-0.03;2.08;-13.37;14.34;50.52;40.21;44.82
0.48;-0.91;-0.06;-9.03;14.40;9.77;50.90;39.90;45.01
0.56;-0.84;-0.08;-5.19;2.26;2.99;50.90;40.48;43.86
0.53;-0.89;-0.01;-6.90;2.87;0.79;50.78;40.23;45.87
0.60;-0.86;-0.06;-13.00;11.47;-3.48;50.40;40.32;45.70
0.50;-1.02;-0.06;-11.96;10.99;-14.77;50.56;40.72;46.11
0.72;-1.02;0.01;-4.52;4.52;-33.39;49.84;41.55;45.90
0.69;-1.05;-0.01;-3.42;-9.16;-35.16;48.84;42.40;46.29
