0.38;-0.94;0.07;-1.53;-0.55;3.97;41.94;46.02;39.64
0.37;-0.94;0.07;-1.59;-0.55;4.09;41.38;45.73;39.75
0.37;-0.94;0.07;-1.53;-0.49;3.97;41.71;46.17;39.45
0.37;-0.94;0.07;-1.53;-0.61;4.09;41.85;45.87;38.66
0.37;-0.94;0.07;-1.59;-0.43;4.15;41.67;46.41;39.65
0.38;-0.94;0.07;-1.59;-0.73;4.09;41.91;46.45;39.79
0.37;-0.94;0.07;-1.77;-0.73;4.15;41.61;45.85;40.16
0.38;-0.94;0.07;-1.77;-1.10;4.21;41.04;46.20;39.47
0.37;-0.94;0.07;-1.59;-1.04;4.21;41.70;46.42;39.86
0.37;-0.94;0.07;-1.71;-1.04;4.33;41.66;46.09;40.44
0.37;-0.94;0.07;-1.71;-1.10;4.27;41.42;46.67;39.60
0.38;-0.94;0.07;-1.77;-1.16;4.46;41.48;46.24;38.73
0.37;-0.94;0.07;-2.08;-1.22;4.70;41.32;46.63;40.06
0.38;-0.94;0.07;-2.01;-1.46;4.82;41.25;46.53;39.81
0.38;-0.94;0.07;-1.83;-1.22;4.46;40.69;46.53;40.60
0.38;-0.94;0.07;-1.95;-1.16;4.52;40.95;46.80;39.78
0.38;-0.94;0.07;-2.01;-1.65;4.64;40.84;46.07;38.70
0.38;-0.94;0.07;-1.95;-1.28;4.33;40.37;46.58;39.78
0.38;-0.94;0.07;-1.65;-1.04;4.21;41.48;46.24;39.32
0.38;-0.94;0.07;-1.89;-1.83;3.97;40.98;46.48;39.38
0.38;-0.94;0.07;-1.71;-0.61;3.85;40.99;47.01;39.49
0.38;-0.94;0.07;-1.22;-0.73;3.30;40.61;46.24;39.76
0.38;-0.94;0.07;-1.59;-0.43;3.36;41.16;46.56;40.19
0.38;-0.94;0.07;-1.53;-0.55;3.54;41.08;46.07;39.56
0.38;-0.94;0.07;-1.59;-0.67;3.72;40.84;46.00;39.29
0.38;-0.94;0.07;-1.28;-0.55;3.66;41.16;46.31;39.92
0.38;-0.94;0.07;-1.40;0.06;3.11;41.05;46.81;39.49
0.38;-0.94;0.07;-1.28;0.31;2.62;41.43;46.20;39.29
0.38;-0.94;0.07;-1.59;0.18;3.05;41.56;46.18;38.98
0.38;-0.94;0.07;-1.65;-0.61;4.21;41.44;46.77;39.69
0.37;-0.94;0.07;-1.65;-0.85;4.27;41.41;46.24;39.71
0.38;-0.94;0.07;-1.77;-1.04;4.58;41.49;45.96;39.92
0.38;-0.94;0.07;-1.83;-1.16;4.39;41.43;46.57;39.27
0.38;-0.94;0.07;-1.71;-1.40;4.09;40.75;46.18;39.56
0.38;-0.94;0.07;-1.71;-0.98;4.09;40.72;46.28;39.49
0.38;-0.94;0.07;-1.59;-0.85;3.66;40.91;46.79;39.51
0.37;-0.94;0.07;-1.65;-0.67;3.60;40.94;46.41;39.81
0.38;-0.94;0.07;-1.65;-0.98;4.21;40.82;45.84;39.83
0.38;-0.94;0.07;-1.65;-0.85;4.03;40.60;46.50;40.47
0.38;-0.94;0.06;-1.77;-0.79;3.91;40.77;46.41;38.75
0.38;-0.94;0.07;-1.77;-0.67;3.91;41.31;46.30;39.29
