0.28;-0.89;-0.04;1.16;18.37;15.75;12.74;54.35;78.23

0.26;-0.98;-0.10;-0.55;-2.81;1.10;12.16;54.63;79.30

0.31;-0.97;-0.11;-0.06;-1.59;3.30;12.61;54.36;77.80

0.30;-0.97;-0.11;-0.98;-2.56;3.23;12.48;54.32;79.27

0.30;-0.97;-0.11;-2.56;-2.75;3.48;12.73;54.82;79.46

0.30;-0.97;-0.11;-2.38;-2.75;1.28;12.49;55.42;78.44

0.30;-0.97;-0.10;-2.14;-2.26;0.12;12.19;55.20;77.73

0.28;-0.98;-0.10;-2.87;-1.83;2.69;11.79;54.83;78.04

0.29;-0.97;-0.09;-3.48;-0.12;4.64;11.96;54.61;78.45

0.28;-0.97;-0.08;-3.72;0.24;5.25;12.18;54.75;78.78

0.27;-0.99;-0.02;3.11;-6.77;14.59;12.48;55.05;78.55

0.30;-0.97;-0.09;0.12;-5.07;6.23;12.62;55.74;79.33

0.23;-1.01;-0.08;2.08;-6.90;1.83;12.70;55.53;78.91

0.33;-0.93;-0.10;10.07;-12.94;-1.16;13.17;54.49;78.85

0.40;-0.90;-0.10;13.24;-27.40;-2.62;13.38;54.66;79.37

0.20;-0.92;-0.07;2.87;-11.84;-5.74;13.82;53.88;79.82

0.36;-0.94;-0.20;2.93;11.66;-6.53;13.44;54.09;79.17

0.18;-1.01;-0.08;10.25;6.96;-8.79;12.90;53.89;79.75

0.29;-0.98;-0.13;6.10;8.85;-3.85;12.49;53.38;79.24

0.19;-1.00;-0.14;1.71;2.75;0.18;11.98;53.78;80.08

0.25;-0.97;-0.14;3.30;-0.12;4.15;12.23;53.61;79.41

0.25;-0.96;-0.16;6.59;-3.72;2.26;11.50;53.15;80.40

0.23;-0.99;-0.14;7.75;-5.19;2.62;11.68;53.41;81.63

0.28;-0.97;-0.16;8.91;-5.55;6.77;11.61;52.76;79.92

0.26;-0.98;-0.17;6.16;-4.46;6.53;12.39;53.08;80.91

0.26;-0.97;-0.18;7.26;-1.59;-0.06;11.82;52.25;81.35

0.27;-0.98;-0.17;9.09;1.65;-6.77;11.79;52.21;81.16

0.29;-1.03;-0.19;8.79;2.01;-10.68;11.40;51.78;81.40

0.19;-1.04;-0.21;4.15;5.00;-8.67;11.22;51.59;81.60

0.30;-1.08;-0.18;3.78;13.18;-6.29;10.78;51.50;82.52

0.27;-1.06;-0.19;2.26;8.61;-10.31;9.48;51.18;82.78

0.33;-1.12;-0.11;-1.22;13.43;-9.95;8.91;51.50;82.73

0.19;-0.96;-0.26;-6.65;1.77;-7.14;8.45;51.20;82.18

0.06;-0.93;-0.27;-15.63;7.51;9.52;8.11;52.45;82.70

0.14;-0.89;-0.13;-17.58;18.98;15.93;7.36;52.47;81.56

-0.01;-0.82;-0.27;-8.67;10.93;4.39;7.50;52.82;80.48

0.07;-0.87;-0.23;-5.68;21.79;0.49;6.67;53.37;81.41

0.15;-0.99;-0.14;-0.43;18.86;-4.09;5.96;53.69;80.47

0.13;-0.97;-0.22;0.06;9.95;-5.86;5.13;53.77;80.81

0.13;-0.91;-0.31;1.95;0.06;-5.37;5.26;53.75;79.93

-0.01;-0.96;-0.24;0.24;-2.69;-1.89;4.81;52.76;80.26

0.00;-0.97;-0.27;0.43;-6.77;2.50;5.40;53.06;80.65

-0.04;-0.89;-0.37;1.16;-7.75;3.36;5.24;52.81;81.10

-0.05;-0.86;-0.27;0.00;5.68;6.41;5.77;52.27;80.97

-0.24;-0.91;-0.16;2.44;-7.75;0.12;6.10;52.01;81.74

0.24;-0.82;-0.27;10.19;-15.75;4.52;6.48;51.89;81.25

0.07;-0.98;-0.29;6.71;-12.15;12.51;7.14;50.90;81.35

0.13;-1.01;-0.05;11.84;-6.53;8.48;7.81;51.14;82.69

0.21;-1.28;-0.06;7.02;-16.05;12.21;7.85;50.68;82.70

0.22;-1.10;-0.28;0.73;-26.67;10.13;8.44;50.52;83.40

