11;89;9;1.77;3.11;8.18;32.20;48.63;-8.74
11;90;9;-1.10;8.67;8.91;32.45;49.74;-8.58
16;88;9;3.11;-0.67;3.30;34.17;47.25;-9.68
0;90;9;-6.65;7.02;5.49;29.30;50.82;-8.40
0;89;13;2.93;0.67;3.48;30.44;49.76;-9.47
0;90;11;4.64;-1.34;0.06;31.10;49.78;-8.61
0;90;10;4.09;0.92;3.78;30.32;49.67;-9.24
0;89;10;3.85;-1.77;-7.08;30.83;49.94;-9.62
16;88;9;1.46;3.23;4.82;34.33;48.17;-8.30
17;89;9;9.77;0.61;-6.53;32.01;49.61;-10.21
0;91;9;0.73;-7.39;12.57;30.18;50.76;-9.25
0;87;14;12.15;-3.05;-2.69;27.83;52.27;-9.24
9;91;9;2.75;0.67;-8.85;22.05;55.60;-9.19
13;81;11;7.26;-11.84;7.39;23.33;55.41;-8.39
13;114;12;2.87;8.12;7.87;27.12;52.53;-9.86
13;107;9;2.81;5.74;-15.44;26.73;53.92;-8.62
14;85;12;6.96;2.32;0.92;23.16;55.04;-8.56
0;99;10;6.96;23.38;-13.67;23.97;53.06;-10.39
13;98;15;9.28;34.12;11.72;23.38;54.19;-9.01
0;84;11;3.60;21.97;6.84;21.25;55.99;-9.06
36;65;46;9.52;5.74;8.30;27.14;52.56;-11.18
0;83;10;4.52;19.47;2.44;21.84;55.71;-9.16
0;99;18;10.74;1.22;16.42;23.44;53.97;-9.46
0;81;11;0.98;12.57;-1.22;22.00;56.02;-10.60
30;68;13;1.10;45.72;6.53;22.11;54.82;-10.07
0;83;11;6.23;-1.89;-2.99;26.90;51.99;-9.73
0;98;12;5.43;12.76;6.47;21.52;55.40;-8.80
25;97;44;7.87;1.16;15.99;23.61;54.39;-9.02
0;88;9;4.27;8.73;-3.91;22.53;55.16;-9.63
28;60;12;4.88;36.07;3.42;22.88;54.44;-9.69
0;94;11;4.46;19.41;5.31;22.30;55.68;-9.19
16;151;19;16.66;17.40;51.33;26.10;52.76;-8.78
16;101;9;4.64;3.30;-22.03;26.27;52.77;-9.45
10;109;24;3.54;21.06;14.34;22.68;55.54;-7.65
10;96;10;1.28;12.70;3.42;23.22;55.35;-9.55
9;117;10;10.01;-12.82;21.67;25.17;54.20;-8.61
10;104;9;3.54;5.43;-8.61;25.21;53.88;-8.95
14;64;9;4.82;7.75;5.43;25.61;53.96;-8.47
13;93;11;1.89;27.16;2.38;24.05;55.40;-9.31
0;119;9;8.85;-21.67;25.63;26.05;52.99;-8.84
0;92;10;3.23;15.50;-2.69;23.80;54.50;-10.73
10;74;23;-0.85;37.72;-0.24;24.11;54.72;-8.79
10;97;9;3.23;12.27;3.11;21.97;55.26;-10.67
12;91;10;8.61;8.30;13.12;24.08;53.77;-9.48
9;108;13;3.66;16.11;-0.61;21.85;55.19;-7.81
9;74;10;10.13;37.23;7.20;23.10;53.99;-9.31
0;89;11;1.65;23.07;4.52;23.80;55.02;-10.17
17;108;12;-0.61;-3.97;35.28;26.10;52.40;-9.01
30;66;12;4.76;11.17;1.71;23.02;55.44;-9.14
0;94;9;-0.12;10.93;11.35;23.23;55.00;-9.63
0;107;24;10.07;-13.49;17.09;26.50;52.44;-9.13
10;102;9;1.28;8.06;-1.77;22.45;55.08;-9.12
38;132;10;7.93;-14.16;27.28;26.33;52.19;-9.46
17;105;13;4.46;13.31;1.71;24.74;53.99;-9.02
17;76;13;6.71;10.31;35.89;26.86;52.17;-8.03
17;86;12;2.20;27.22;9.22;23.84;55.02;-8.72
12;116;18;5.13;-1.46;33.14;28.39;51.99;-8.03
24;87;9;2.32;23.99;13.43;35.62;47.25;-7.67
21;90;22;-0.98;-2.56;8.48;32.23;47.25;-12.94
29;84;15;5.74;29.11;5.74;32.70;46.18;-15.95
29;82;15;10.50;5.86;0.31;32.30;45.34;-16.52
30;81;17;8.73;-7.69;-12.45;37.23;42.47;-15.48
21;78;23;2.81;12.88;9.03;35.27;41.47;-16.83
20;90;24;2.38;-8.67;-5.74;33.92;42.99;-18.36
27;87;22;-3.17;-14.83;11.60;36.52;42.35;-14.72
12;89;73;-49.87;99.55;-329.59;24.62;39.06;-25.93
20;30;82;29.48;-0.67;-19.84;14.17;22.50;-31.56
20;30;98;41.50;3.85;46.39;17.04;22.85;-30.70
59;66;18;161.32;6.47;19.53;35.82;41.59;-17.47
197;299;23;-83.62;-38.51;100.65;24.49;50.73;23.99
96;89;9;8.48;-42.97;-0.92;47.35;35.45;3.67
69;70;28;-81.18;120.54;-27.89;46.12;31.90;-0.34
47;81;23;30.88;-8.42;0.79;42.40;40.20;-0.54
