40;64;12;-83.74;68.79;-41.75;-5.73;56.67;-4.54
44;137;20;-1.77;-18.25;63.23;5.96;58.17;-7.35
38;56;30;-77.21;78.31;-28.69;-5.41;55.99;-6.99
39;153;35;-0.79;-6.04;66.53;3.49;58.69;-5.88
30;67;10;-80.38;61.83;-30.94;-5.54;56.27;-6.91
53;144;25;5.92;-26.00;79.65;5.52;58.73;-8.02
28;62;20;-68.91;61.83;-39.92;-4.37;57.40;-5.18
38;122;11;-19.47;7.14;87.46;7.28;58.52;-7.43
46;54;50;-76.35;61.52;-58.35;-5.14;55.16;-7.48
27;125;21;-3.72;-12.76;79.47;6.12;58.81;-6.87
21;51;12;-74.95;41.50;-29.66;-5.03;56.20;-5.77
74;135;20;-9.70;1.77;92.47;6.81;58.95;-8.02
44;45;10;-53.59;4.03;-49.87;-7.47;55.15;-8.29
28;120;11;10.99;4.70;102.66;6.02;58.06;-8.67
9;53;11;-69.70;42.79;-43.88;-5.58;55.76;-7.47
58;124;24;14.95;-24.29;101.38;6.36;58.91;-6.13
14;61;24;-69.52;69.15;-42.48;-5.96;55.70;-8.74
59;202;51;0.18;-13.55;80.32;4.35;58.07;-6.73
26;73;9;-93.44;90.21;-27.40;-6.43;56.91;-6.34
58;128;13;-0.85;-27.22;103.88;6.36;58.98;-7.12
24;74;9;-83.19;79.47;-29.05;-5.42;55.97;-8.28
42;65;16;-11.54;-30.46;86.85;-6.53;55.80;-7.12
86;142;12;-16.91;-22.34;-0.85;-9.88;54.14;-7.79
46;116;25;5.92;2.99;64.76;7.24;59.09;-7.20
0;60;13;-91.61;110.53;-25.15;-4.38;56.54;-7.31
47;117;9;9.46;-20.08;55.30;6.42;58.95;-6.53
21;69;18;-72.45;46.75;-24.05;-7.62;55.97;-5.03
19;61;12;-17.15;3.97;53.77;-7.63;55.88;-6.69
23;65;20;-68.79;76.48;-23.93;-8.48;55.65;-4.91
0;64;11;-27.89;-28.63;62.19;-5.54;55.77;-6.56
0;63;18;-48.52;57.37;-22.16;-6.43;56.24;-6.87
77;150;35;-1.83;8.85;87.65;5.41;58.87;-8.12
9;39;26;-96.86;69.27;-33.14;-6.35;55.90;-5.87
50;143;36;-17.58;-0.98;70.62;5.31;58.48;-5.64
13;50;18;-107.06;135.13;-23.32;-5.10;57.75;-3.64
55;109;12;10.07;30.09;115.36;5.31;58.15;-7.64
11;72;15;-45.65;85.33;-29.17;-5.43;56.32;-6.57
28;108;14;10.86;-5.19;107.79;-1.71;57.50;-6.23
54;99;11;6.84;19.65;76.78;5.20;58.09;-6.25
13;60;18;-54.87;47.36;-44.19;-7.73;55.13;-7.15
0;65;13;-41.38;14.53;78.74;-6.53;55.41;-6.13
50;53;10;-4.82;-7.14;49.26;-10.28;53.49;-6.87
56;136;15;10.93;-2.26;115.72;-2.43;57.08;-6.45
45;41;10;-80.93;20.75;-21.67;-9.50;55.91;-4.11
51;129;12;-11.66;14.59;89.66;1.79;58.31;-6.73
54;47;11;-92.22;35.03;-31.25;-9.67;54.41;-5.57
30;135;12;-5.13;9.58;91.61;2.01;57.91;-6.81
25;56;11;-43.21;19.04;6.16;-9.03;55.76;-5.43
41;157;27;3.54;-33.69;98.33;2.54;58.65;-6.82
32;58;12;-46.45;14.47;-18.01;-8.46;55.27;-5.29
32;142;26;6.16;-11.05;70.19;1.68;58.61;-6.91
20;54;12;-112.06;81.24;-16.91;-8.95;53.98;-7.53
28;101;11;13.49;-21.42;66.59;2.25;58.31;-6.71
22;46;22;-91.80;41.26;-27.53;-9.58;53.98;-7.69
32;142;23;-4.88;11.90;75.26;2.54;58.19;-6.75
18;73;12;-76.60;67.81;-27.28;-8.23;56.81;-6.08
53;141;17;2.62;15.56;83.07;1.12;58.51;-6.65
10;79;16;-61.77;50.72;-24.35;-8.96;54.59;-7.06
51;146;33;6.90;23.50;110.05;3.25;58.42;-7.09
25;60;22;-86.67;70.74;-12.82;-11.23;54.80;-4.82
0;55;20;-66.71;33.39;-7.81;-10.90;54.86;-4.69
57;55;18;-51.70;27.10;171.51;-10.63;54.99;-4.97
26;81;9;-21.42;38.94;-8.97;-11.32;54.91;-3.63
40;120;9;-2.69;30.21;121.70;-1.57;57.62;-5.52
44;53;12;-88.50;37.54;-18.07;-9.61;55.52;-4.61
21;122;15;-2.75;-1.40;74.04;0.62;57.53;-9.36
12;72;13;-45.41;13.24;-11.47;-7.67;56.79;-5.04
87;73;31;-68.60;28.08;123.11;-3.92;57.59;-6.48
15;55;12;-59.45;37.78;-27.34;-5.96;56.70;-5.57
24;122;15;-8.06;3.30;57.74;1.79;57.76;-7.35
10;60;15;-15.63;32.10;-28.38;-6.20;56.14;-7.42
10;51;15;-13.00;16.66;55.24;-6.31;56.16;-7.37
12;44;29;-85.82;25.70;-5.25;-9.13;54.54;-7.21
36;156;57;16.24;-33.51;128.97;-1.55;57.41;-6.77
18;68;9;-66.65;74.40;-30.64;-7.87;56.53;-4.26
52;144;16;13.18;-35.64;70.13;2.12;57.76;-7.65
16;36;14;-73.91;79.71;-35.64;-9.88;55.08;-5.13
0;64;20;-42.97;31.19;62.50;-9.58;54.81;-5.54
