18;87;13;3.36;-0.24;2.38;5.85;50.81;-15.09
18;87;13;2.81;0.98;2.38;5.87;50.89;-15.23
18;87;14;3.36;1.28;2.14;6.05;50.65;-15.16
19;87;13;2.50;-1.53;4.76;6.24;50.78;-14.72
19;87;9;3.30;0.43;1.53;5.48;51.87;-11.73
18;92;11;3.54;-3.85;-12.57;3.37;51.66;-13.07
18;88;10;3.54;-5.00;7.51;1.27;51.97;-11.49
14;87;11;-13.49;-9.58;9.58;2.64;50.96;-12.73
14;91;12;-0.55;5.98;-3.42;2.27;51.23;-12.56
0;84;10;1.22;17.76;-19.10;0.46;52.27;-12.43
0;94;13;14.40;3.72;38.64;2.71;50.02;-13.66
21;87;10;2.62;5.86;2.50;6.53;51.05;-13.01
17;88;9;2.20;-2.62;-6.84;4.61;51.26;-13.40
16;91;9;4.52;12.63;-0.06;2.42;51.53;-13.11
12;76;9;-0.06;-32.71;10.50;2.92;52.27;-11.99
21;87;10;8.36;-0.24;9.28;6.97;50.84;-14.20
24;84;11;2.87;3.78;-4.64;7.36;51.37;-13.26
15;95;11;2.20;-2.69;-21.06;3.94;51.57;-14.12
10;81;13;5.68;2.32;0.61;2.42;52.16;-14.71
18;88;11;3.23;-1.16;6.10;5.64;50.68;-13.66
17;87;12;2.14;-0.73;-0.79;4.91;51.12;-14.69
17;87;9;1.28;21.48;-11.54;1.26;51.10;-13.39
11;80;12;-0.43;-16.66;3.05;1.77;50.93;-14.78
12;92;15;10.13;-0.55;21.48;3.25;50.61;-13.88
14;87;11;26.18;-3.48;10.56;3.48;50.82;-12.48
0;87;9;3.91;23.93;-4.94;0.18;51.17;-12.92
17;73;10;-3.97;-30.40;3.72;2.81;52.50;-13.15
12;86;9;3.91;8.79;5.37;3.64;50.84;-13.53
15;89;9;1.46;-0.06;-1.16;4.30;50.52;-12.50
0;79;10;1.40;24.66;1.16;-0.18;51.43;-13.07
0;85;10;1.04;-7.57;4.39;2.23;51.51;-13.81
0;88;11;1.95;-2.50;4.58;2.67;50.10;-13.65
12;89;9;4.15;2.20;1.83;3.52;50.40;-12.83
12;95;14;0.92;4.21;-12.57;0.85;50.56;-13.33
13;76;9;-0.49;-10.62;8.06;3.26;52.06;-13.16
12;89;14;5.13;-4.88;9.40;5.58;50.81;-14.16
17;88;9;2.62;0.61;4.33;6.54;50.93;-11.89
14;88;10;3.11;-2.56;-2.69;5.44;51.07;-14.22
0;81;10;7.81;22.89;3.91;0.31;51.32;-13.06
16;87;10;5.31;-9.40;-1.77;5.62;50.43;-12.65
16;89;9;3.54;0.55;-1.28;5.65;51.23;-12.55
16;82;10;1.28;35.16;-3.48;1.16;51.59;-13.77
26;98;45;-1.53;38.51;45.96;4.15;50.48;-14.27
21;87;9;-1.16;6.53;0.37;8.29;51.46;-13.72
11;117;16;16.11;11.17;-20.51;2.94;50.73;-13.60
0;88;9;1.71;-0.37;1.16;4.21;52.43;-13.49
17;99;11;-4.21;5.43;5.07;3.33;50.62;-13.46
12;90;12;2.08;0.98;-2.81;3.20;51.34;-13.31
0;87;11;-3.72;-18.25;1.59;2.05;51.38;-13.54
23;96;12;-9.70;-2.50;10.38;2.40;50.52;-13.85
13;90;9;3.78;3.05;-6.90;2.15;50.67;-13.59
10;86;10;1.40;-0.37;7.51;1.11;51.34;-13.31
17;102;17;-10.50;-11.90;20.81;2.81;50.43;-13.96
14;89;9;4.88;-4.21;-1.83;5.42;50.37;-13.40
12;93;9;6.04;14.71;9.34;2.23;51.97;-13.10
13;102;13;-13.06;-8.24;8.12;3.06;50.85;-13.89
13;90;10;-1.04;2.56;-3.60;3.43;50.49;-14.55
0;84;11;3.85;17.52;-0.55;4.25;52.39;-14.43
18;93;12;-3.85;-16.85;13.92;3.58;50.32;-13.64
13;90;9;1.83;-4.21;-4.70;4.42;51.27;-12.71
13;88;10;3.54;15.38;5.31;1.37;51.42;-13.49
13;87;15;6.29;-10.80;14.34;1.83;51.46;-13.27
13;90;9;0.24;1.34;2.08;2.66;50.32;-13.67
0;66;12;6.59;24.60;-15.20;1.39;50.79;-14.98
0;77;9;-4.46;-9.58;-5.80;2.76;50.94;-13.55
9;89;9;2.99;1.71;5.37;3.75;50.72;-13.84
9;119;16;10.56;3.48;11.05;0.15;50.70;-13.54
12;66;29;-11.66;-10.68;9.03;3.36;50.74;-15.25
13;88;9;-1.16;-8.00;-9.22;4.27;51.17;-13.13
13;83;15;4.33;25.94;10.25;1.60;51.10;-15.15
13;87;9;4.39;-0.49;8.79;3.70;52.21;-14.65
13;90;11;2.93;-0.85;9.95;4.16;50.73;-13.90
13;92;12;2.26;1.71;-16.91;2.14;50.88;-13.71
13;89;9;4.21;8.48;10.80;1.72;50.60;-14.58
13;82;10;3.66;-3.05;5.07;3.56;51.12;-14.39
14;88;11;7.75;0.79;30.15;6.36;51.22;-13.68
14;90;9;-2.62;-0.31;-16.85;4.28;50.85;-14.60
0;86;9;5.68;13.49;9.03;2.65;50.96;-14.77
29;116;35;11.05;7.20;32.17;6.60;50.02;-14.62
14;89;10;0.79;-10.99;-11.66;5.49;51.40;-14.29
14;78;9;-1.65;24.48;-10.80;2.42;50.89;-14.60
0;84;9;1.83;6.41;2.26;5.24;51.45;-14.84
13;99;11;1.83;0.37;-2.44;5.20;50.85;-13.32
16;78;9;1.10;3.60;-2.69;1.72;50.74;-14.83
0;78;11;4.46;-41.75;4.64;1.94;50.48;-13.48
12;89;9;1.34;0.73;3.23;4.82;50.82;-13.09
12;89;9;4.15;-0.98;1.65;5.90;51.20;-13.62
14;89;9;12.63;-1.83;6.65;6.77;50.85;-13.67
13;90;11;1.28;3.85;0.79;5.81;51.35;-14.15
14;88;9;3.42;-0.61;0.79;6.46;51.14;-14.04
14;89;9;2.93;3.91;1.95;5.87;50.55;-14.79
14;88;9;3.60;1.46;3.11;5.85;50.89;-13.93
13;88;9;3.85;0.43;2.62;5.48;51.37;-14.10
13;89;9;2.20;3.17;3.23;6.24;51.23;-15.23
12;89;9;2.99;2.75;1.53;5.76;51.18;-14.84
12;88;10;2.14;0.24;0.67;5.73;50.98;-14.98
12;89;10;2.32;2.81;3.42;5.29;50.62;-15.27
12;89;10;2.75;0.67;1.83;5.63;50.52;-15.16
12;88;10;3.48;0.37;2.44;6.03;50.77;-15.64
12;89;10;3.42;-0.06;2.56;6.19;51.07;-15.61
12;88;10;3.11;-0.55;2.38;5.74;50.70;-15.65
12;89;10;3.11;-0.12;1.83;5.60;50.61;-15.16
13;89;10;3.48;1.59;2.32;5.92;51.42;-15.70
